,tweet_id,favorites,retweets
1854,675015141583413248,2561,1115
1855,675006312288268288,926,209
1856,675003128568291329,1483,436
1857,674999807681908736,2125,1045
1858,674805413498527744,817,338
1859,674800520222154752,2865,806
1860,674793399141146624,2376,1030
1861,674790488185167872,1045,236
1862,674788554665512960,769,197
1863,674781762103414784,1910,1127
1864,674774481756377088,1053,447
1865,674767892831932416,1722,733
1866,674764817387900928,751,223
1867,674754018082705410,1298,413
1868,674752233200820224,1384,435
1869,674743008475090944,1317,515
1870,674742531037511680,461,49
1871,674739953134403584,1045,366
1872,674737130913071104,611,82
1873,674690135443775488,1086,447
1874,674670581682434048,1531,610
1875,674664755118911488,867,232
1876,674646392044941312,1361,459
1877,674644256330530816,983,258
1878,674638615994089473,1597,552
1879,674632714662858753,1424,542
1880,674606911342424069,887,93
1881,674468880899788800,5914,1904
1882,674447403907457024,1008,340
1883,674436901579923456,1052,366
1884,674422304705744896,1354,507
1885,674416750885273600,655,130
1886,674410619106390016,1141,435
1887,674394782723014656,1438,538
1888,674372068062928900,810,300
1889,674330906434379776,538,71
1890,674318007229923329,1337,485
1891,674307341513269249,10758,6527
1892,674291837063053312,13915,5493
1893,674271431610523648,1475,686
1894,674269164442398721,866,216
1895,674265582246694913,1543,791
1896,674262580978937856,1242,425
1897,674255168825880576,1390,512
1898,674082852460433408,722,157
1899,674075285688614912,941,267
1900,674063288070742018,6037,2050
1901,674053186244734976,3118,1212
1902,674051556661161984,1375,462
1903,674045139690631169,1331,601
1904,674042553264685056,686,119
1905,674038233588723717,1050,397
1906,674036086168010753,809,193
1907,674024893172875264,1680,1146
1908,674019345211760640,1068,286
1909,674014384960745472,1478,602
1910,674008982932058114,1135,334
1911,673956914389192708,1850,899
1912,673919437611909120,1110,350
1913,673906403526995968,3006,1540
1914,673887867907739649,889,240
1915,673716320723169284,2920,705
1916,673715861853720576,3341,1933
1917,673711475735838725,987,283
1918,673709992831262724,793,252
1919,673708611235921920,1018,268
1920,673707060090052608,1043,368
1921,673705679337693185,1193,386
1922,673700254269775872,1354,532
1923,673697980713705472,3743,1836
1924,673689733134946305,1646,608
1925,673688752737402881,1191,463
1926,673686845050527744,1354,406
1927,673680198160809984,1296,435
1928,673662677122719744,1188,344
1929,673656262056419329,683,221
1930,673636718965334016,1041,338
1931,673612854080196609,1509,674
1932,673583129559498752,1131,337
1933,673580926094458881,784,256
1934,673576835670777856,1305,527
1935,673363615379013632,972,283
1936,673359818736984064,1363,629
1937,673355879178194945,1418,535
1938,673352124999274496,1575,508
1939,673350198937153538,714,195
1940,673345638550134785,2365,1181
1941,673343217010679808,917,252
1942,673342308415348736,1204,538
1943,673320132811366400,12697,7345
1944,673317986296586240,833,237
1945,673295268553605120,7093,2953
1946,673270968295534593,1016,340
1947,673240798075449344,1350,665
1948,673213039743795200,2104,784
1949,673148804208660480,1603,586
1950,672997845381865473,1862,668
1951,672995267319328768,896,269
1952,672988786805112832,924,269
1953,672984142909456390,1192,512
1954,672980819271634944,1715,948
1955,672975131468300288,1578,844
1956,672970152493887488,894,335
1957,672968025906282496,1257,502
1958,672964561327235073,1343,606
1959,672902681409806336,1287,462
1960,672898206762672129,853,396
1961,672884426393653248,1449,789
1962,672877615439593473,974,328
1963,672834301050937345,1238,534
1964,672828477930868736,1179,458
1965,672640509974827008,923,296
1966,672622327801233409,1217,451
1967,672614745925664768,1152,544
1968,672609152938721280,1043,363
1969,672604026190569472,1045,375
1970,672594978741354496,1253,574
1971,672591762242805761,897,312
1972,672591271085670400,677,176
1973,672538107540070400,963,341
1974,672523490734551040,592,157
1975,672488522314567680,1048,404
1976,672482722825261057,1064,558
1977,672481316919734272,681,122
1978,672475084225949696,1366,653
1979,672466075045466113,1281,492
1980,672272411274932228,6059,3132
1981,672267570918129665,1404,574
1982,672264251789176834,1065,311
1983,672256522047614977,2660,1432
1984,672254177670729728,1351,696
1985,672248013293752320,1628,563
1986,672245253877968896,642,144
1987,672239279297454080,846,303
1988,672231046314901505,1714,942
1989,672222792075620352,744,196
1990,672205392827572224,2124,1074
1991,672169685991993344,966,343
1992,672160042234327040,831,335
1993,672139350159835138,1642,649
1994,672125275208069120,2255,1070
1995,672095186491711488,933,342
1996,672082170312290304,891,344
1997,672068090318987265,1214,474
1998,671896809300709376,8019,3896
1999,671891728106971137,1235,533
2000,671882082306625538,3269,1293
2001,671879137494245376,1333,618
2002,671874878652489728,1182,516
2003,671866342182637568,1056,456
2004,671855973984772097,847,407
2005,671789708968640512,6654,3221
2006,671768281401958400,1121,461
2007,671763349865160704,1573,841
2008,671744970634719232,1273,712
2009,671743150407421952,709,223
2010,671735591348891648,1361,700
2011,671729906628341761,8000,4049
2012,671561002136281088,12033,6747
2013,671550332464455680,855,196
2014,671547767500775424,1267,547
2015,671544874165002241,1846,976
2016,671542985629241344,1027,528
2017,671538301157904385,875,359
2018,671536543010570240,1107,376
2019,671533943490011136,961,540
2020,671528761649688577,792,239
2021,671520732782923777,1311,494
2022,671518598289059840,889,274
2023,671511350426865664,1494,656
2024,671504605491109889,6582,3320
2025,671497587707535361,868,420
2026,671488513339211776,940,448
2027,671486386088865792,543,182
2028,671485057807351808,714,220
2029,671390180817915904,1356,694
2030,671362598324076544,1044,277
2031,671357843010908160,376,146
2032,671355857343524864,456,112
2033,671347597085433856,897,394
2034,671186162933985280,691,193
2035,671182547775299584,1050,313
2036,671166507850801152,821,321
2037,671163268581498880,1547,1022
2038,671159727754231808,340,74
2039,671154572044468225,665,205
2040,671151324042559489,626,140
2041,671147085991960577,622,200
2042,671141549288370177,1086,609
2043,671138694582165504,866,372
2044,671134062904504320,698,176
2045,671122204919246848,3271,2335
2046,671115716440031232,1286,723
2047,671109016219725825,1075,406
2048,670995969505435648,1038,269
2049,670842764863651840,23232,8086
2050,670840546554966016,548,180
2051,670838202509447168,1046,644
2052,670833812859932673,409,113
2053,670832455012716544,688,198
2054,670826280409919488,5183,3780
2055,670823764196741120,730,173
2056,670822709593571328,572,89
2057,670815497391357952,2978,1432
2058,670811965569282048,1060,250
2059,670807719151067136,1096,456
2060,670804601705242624,1836,892
2061,670803562457407488,320,83
2062,670797304698376195,693,218
2063,670792680469889025,779,257
2064,670789397210615808,622,223
2065,670786190031921152,560,187
2066,670783437142401025,782,353
2067,670782429121134593,1451,716
2068,670780561024270336,748,268
2069,670778058496974848,316,69
2070,670764103623966721,1021,391
2071,670755717859713024,413,98
2072,670733412878163972,904,475
2073,670727704916926465,786,331
2074,670717338665226240,1118,446
2075,670704688707301377,729,345
2076,670691627984359425,555,224
2077,670679630144274432,707,260
2078,670676092097810432,231,38
2079,670668383499735048,10053,4641
2080,670474236058800128,1420,687
2081,670468609693655041,337,82
2082,670465786746662913,915,506
2083,670452855871037440,519,189
2084,670449342516494336,1137,602
2085,670444955656130560,6337,1850
2086,670442337873600512,609,186
2087,670435821946826752,997,478
2088,670434127938719744,1333,598
2089,670433248821026816,312,103
2090,670428280563085312,1308,574
2091,670427002554466305,493,148
2092,670421925039075328,1231,592
2093,670420569653809152,583,292
2094,670417414769758208,538,302
2095,670411370698022913,1899,827
2096,670408998013820928,523,204
2097,670403879788544000,405,142
2098,670385711116361728,532,191
2099,670374371102445568,704,250
2100,670361874861563904,311,60
2101,670338931251150849,404,101
2102,670319130621435904,3665,1134
2103,670303360680108032,409,123
2104,670290420111441920,655,266
2105,670093938074779648,967,307
2106,670086499208155136,657,232
2107,670079681849372674,2086,1139
2108,670073503555706880,1470,732
2109,670069087419133954,585,222
2110,670061506722140161,714,310
2111,670055038660800512,626,301
2112,670046952931721218,610,160
2113,670040295598354432,709,104
2114,670037189829525505,559,256
2115,670003130994700288,315,84
2116,669993076832759809,305,76
2117,669972011175813120,415,143
2118,669970042633789440,285,51
2119,669942763794931712,473,148
2120,669926384437997569,356,89
2121,669923323644657664,222,53
2122,669753178989142016,755,370
2123,669749430875258880,244,61
2124,669684865554620416,478,82
2125,669683899023405056,358,102
2126,669682095984410625,331,125
2127,669680153564442624,630,266
2128,669661792646373376,761,396
2129,669625907762618368,3310,1683
2130,669603084620980224,898,337
2131,669597912108789760,484,140
2132,669583744538451968,1399,861
2133,669573570759163904,410,129
2134,669571471778410496,1491,942
2135,669567591774625800,220,48
2136,669564461267722241,369,112
2137,669393256313184256,337,69
2138,669375718304980992,1246,675
2139,669371483794317312,461,165
2140,669367896104181761,430,140
2141,669363888236994561,585,212
2142,669359674819481600,348,113
2143,669354382627049472,2533,1186
2144,669353438988365824,589,241
2145,669351434509529089,405,169
2146,669328503091937280,955,387
2147,669327207240699904,539,113
2148,669324657376567296,464,195
2149,669216679721873412,1118,377
2150,669214165781868544,411,149
2151,669203728096960512,945,435
2152,669037058363662336,613,288
2153,669015743032369152,698,346
2154,669006782128353280,544,226
2155,669000397445533696,19653,5913
2156,668994913074286592,414,209
2157,668992363537309700,701,316
2158,668989615043424256,629,308
2159,668988183816871936,846,428
2160,668986018524233728,514,151
2161,668981893510119424,505,279
2162,668979806671884288,745,326
2163,668975677807423489,1226,539
2164,668967877119254528,135,21
2165,668960084974809088,658,226
2166,668955713004314625,257,65
2167,668932921458302977,243,53
2168,668902994700836864,298,92
2169,668892474547511297,375,137
2170,668872652652679168,494,280
2171,668852170888998912,423,149
2172,668826086256599040,405,124
2173,668815180734689280,521,242
2174,668779399630725120,672,343
2175,668655139528511488,490,203
2176,668645506898350081,814,488
2177,668643542311546881,814,481
2178,668641109086707712,1000,500
2179,668636665813057536,968,458
2180,668633411083464705,2625,1479
2181,668631377374486528,664,295
2182,668627278264475648,293,101
2183,668625577880875008,358,120
2184,668623201287675904,1331,695
2185,668620235289837568,185,36
2186,668614819948453888,578,298
2187,668587383441514497,1569,990
2188,668567822092664832,224,49
2189,668544745690562560,481,212
2190,668542336805281792,425,196
2191,668537837512433665,237,67
2192,668528771708952576,436,204
2193,668507509523615744,304,95
2194,668496999348633600,380,121
2195,668484198282485761,396,218
2196,668480044826800133,428,133
2197,668466899341221888,834,472
2198,668297328638447616,588,274
2199,668291999406125056,228,29
2200,668286279830867968,471,126
2201,668274247790391296,770,218
2202,668268907921326080,516,214
2203,668256321989451776,1210,551
2204,668248472370458624,895,440
2205,668237644992782336,5805,2623
2206,668226093875376128,274,94
2207,668221241640230912,484,182
2208,668204964695683073,526,182
2209,668190681446379520,608,186
2210,668171859951755264,455,174
2211,668154635664932864,465,289
2212,668142349051129856,542,260
2213,668113020489474048,625,218
2214,667937095915278337,1170,738
2215,667924896115245057,277,99
2216,667915453470232577,196,51
2217,667911425562669056,461,274
2218,667902449697558528,805,352
2219,667886921285246976,1751,992
2220,667885044254572545,772,432
2221,667878741721415682,371,108
2222,667873844930215936,583,376
2223,667866724293877760,2851,959
2224,667861340749471744,229,74
2225,667832474953625600,274,56
2226,667806454573760512,989,452
2227,667801013445750784,307,87
2228,667793409583771648,654,308
2229,667782464991965184,388,228
2230,667773195014021121,217,48
2231,667766675769573376,410,201
2232,667728196545200128,356,143
2233,667724302356258817,447,295
2234,667550904950915073,0,31
2235,667550882905632768,0,27
2236,667549055577362432,5398,2089
2237,667546741521195010,318,115
2238,667544320556335104,805,490
2239,667538891197542400,191,60
2240,667534815156183040,766,488
2241,667530908589760512,438,219
2242,667524857454854144,1593,1041
2243,667517642048163840,345,178
2244,667509364010450944,6363,1969
2245,667502640335572993,508,206
2246,667495797102141441,488,245
2247,667491009379606528,486,208
2248,667470559035432960,235,89
2249,667455448082227200,179,56
2250,667453023279554560,293,81
2251,667443425659232256,725,536
2252,667437278097252352,420,218
2253,667435689202614272,287,79
2254,667405339315146752,433,206
2255,667393430834667520,179,51
2256,667369227918143488,341,151
2257,667211855547486208,452,222
2258,667200525029539841,573,240
2259,667192066997374976,356,90
2260,667188689915760640,699,367
2261,667182792070062081,13337,5667
2262,667177989038297088,177,50
2263,667176164155375616,569,420
2264,667174963120574464,230,72
2265,667171260800061440,202,77
2266,667165590075940865,2506,1039
2267,667160273090932737,238,56
2268,667152164079423490,44569,15568
2269,667138269671505920,4271,2009
2270,667119796878725120,310,121
2271,667090893657276420,311,115
2272,667073648344346624,375,109
2273,667070482143944705,76,13
2274,667065535570550784,157,41
2275,667062181243039745,206,47
2276,667044094246576128,175,44
2277,667012601033924608,420,202
2278,666996132027977728,226,81
2279,666983947667116034,2374,901
2280,666837028449972224,754,508
2281,666835007768551424,196,73
2282,666826780179869698,238,83
2283,666817836334096384,472,231
2284,666804364988780544,216,84
2285,666786068205871104,701,441
2286,666781792255496192,358,175
2287,666776908487630848,323,156
2288,666739327293083650,219,60
2289,666701168228331520,397,197
2290,666691418707132416,171,44
2291,666649482315059201,1038,568
2292,666644823164719104,219,73
2293,666454714377183233,474,196
2294,666447344410484738,94,18
2295,666437273139982337,112,42
2296,666435652385423360,151,45
2297,666430724426358785,290,173
2298,666428276349472768,150,73
2299,666421158376562688,293,102
2300,666418789513326592,112,41
2301,666411507551481857,398,288
2302,666407126856765440,98,31
2303,666396247373291520,155,73
2304,666373753744588802,170,78
2305,666362758909284353,704,503
2306,666353288456101888,192,64
2307,666345417576210432,269,128
2308,666337882303524864,179,81
2309,666293911632134144,451,312
2310,666287406224695296,131,57
2311,666273097616637952,157,70
2312,666268910803644416,94,32
2313,666104133288665088,13319,5824
2314,666102155909144576,69,11
2315,666099513787052032,140,57
2316,666094000022159362,152,66
2317,666082916733198337,100,41
2318,666073100786774016,286,141
2319,666071193221509120,134,52
2320,666063827256086533,437,192
2321,666058600524156928,104,52
2322,666057090499244032,263,120
2323,666055525042405380,405,216
2324,666051853826850816,1101,753
2325,666050758794694657,122,51
2326,666049248165822465,96,40
2327,666044226329800704,265,125
2328,666033412701032449,110,39
2329,666029285002620928,119,41
2330,666020888022790149,2359,453
